campaignId,aliasQuery,clusterName,status,durationInMs,createdAt
campaign-2024-12-30T07:32:54.784Z,Q4_9,dc2.large_x5nodes,FINISHED,2586,2024-12-30T07:36:19.845Z
campaign-2024-12-30T07:32:54.784Z,Q4_5,dc2.large_x5nodes,FINISHED,2705,2024-12-30T07:36:01.356Z
campaign-2024-12-30T07:32:54.784Z,Q10_6,dc2.large_x5nodes,FINISHED,35957,2024-12-30T08:12:56.499Z
campaign-2024-12-30T07:32:54.784Z,Q9_6,dc2.large_x5nodes,FINISHED,37255,2024-12-30T08:06:15.133Z
campaign-2024-12-30T07:32:54.784Z,Q10_10,dc2.large_x5nodes,FINISHED,1656,2024-12-30T08:14:23.052Z
campaign-2024-12-30T07:32:54.784Z,Q2_7,dc2.large_x5nodes,FINISHED,457,2024-12-30T07:34:30.004Z
campaign-2024-12-30T07:32:54.784Z,Q6_4,dc2.large_x5nodes,FINISHED,28543,2024-12-30T07:45:04.737Z
campaign-2024-12-30T07:32:54.784Z,Q3_8,dc2.large_x5nodes,FINISHED,2324,2024-12-30T07:35:23.855Z
campaign-2024-12-30T07:32:54.784Z,Q8_6,dc2.large_x5nodes,FINISHED,39832,2024-12-30T07:59:26.625Z
campaign-2024-12-30T07:32:54.784Z,Q8_4,dc2.large_x5nodes,FINISHED,41232,2024-12-30T07:58:01.266Z
campaign-2024-12-30T07:32:54.784Z,Q10_1,dc2.large_x5nodes,FINISHED,36010,2024-12-30T08:09:32.249Z
campaign-2024-12-30T07:32:54.784Z,Q4_4,dc2.large_x5nodes,FINISHED,2681,2024-12-30T07:35:56.787Z
campaign-2024-12-30T07:32:54.784Z,Q6_3,dc2.large_x5nodes,FINISHED,28094,2024-12-30T07:44:32.827Z
campaign-2024-12-30T07:32:54.784Z,Q9_7,dc2.large_x5nodes,FINISHED,37191,2024-12-30T08:06:54.041Z
campaign-2024-12-30T07:32:54.784Z,Q9_5,dc2.large_x5nodes,FINISHED,38556,2024-12-30T08:05:35.887Z
campaign-2024-12-30T07:32:54.784Z,Q7_7,dc2.large_x5nodes,FINISHED,37036,2024-12-30T07:52:55.446Z
campaign-2024-12-30T07:32:54.784Z,Q9_10,dc2.large_x5nodes,FINISHED,37487,2024-12-30T08:08:53.414Z
campaign-2024-12-30T07:32:54.784Z,Q4_3,dc2.large_x5nodes,FINISHED,2790,2024-12-30T07:35:52.239Z
campaign-2024-12-30T07:32:54.784Z,Q6_5,dc2.large_x5nodes,FINISHED,27320,2024-12-30T07:45:33.100Z
campaign-2024-12-30T07:32:54.784Z,Q7_1,dc2.large_x5nodes,FINISHED,39703,2024-12-30T07:48:49.092Z
campaign-2024-12-30T07:32:54.784Z,Q10_9,dc2.large_x5nodes,FINISHED,1502,2024-12-30T08:14:18.400Z
campaign-2024-12-30T07:32:54.784Z,Q10_5,dc2.large_x5nodes,FINISHED,36558,2024-12-30T08:12:17.519Z
campaign-2024-12-30T07:32:54.784Z,Q9_4,dc2.large_x5nodes,FINISHED,39403,2024-12-30T08:04:56.292Z
campaign-2024-12-30T07:32:54.784Z,Q1_9,dc2.large_x5nodes,FINISHED,3803,2024-12-30T07:34:05.288Z
campaign-2024-12-30T07:32:54.784Z,Q3_2,dc2.large_x5nodes,FINISHED,2792,2024-12-30T07:34:51.410Z
campaign-2024-12-30T07:32:54.784Z,Q3_9,dc2.large_x5nodes,FINISHED,2315,2024-12-30T07:35:29.332Z
campaign-2024-12-30T07:32:54.784Z,Q2_4,dc2.large_x5nodes,FINISHED,470,2024-12-30T07:34:18.077Z
campaign-2024-12-30T07:32:54.784Z,Q7_8,dc2.large_x5nodes,FINISHED,38722,2024-12-30T07:53:38.070Z
campaign-2024-12-30T07:32:54.784Z,Q8_10,dc2.large_x5nodes,FINISHED,30043,2024-12-30T08:02:10.647Z
campaign-2024-12-30T07:32:54.784Z,Q10_2,dc2.large_x5nodes,FINISHED,37317,2024-12-30T08:10:11.023Z
campaign-2024-12-30T07:32:54.784Z,Q4_1,dc2.large_x5nodes,FINISHED,4345,2024-12-30T07:35:43.121Z
campaign-2024-12-30T07:32:54.784Z,Q8_8,dc2.large_x5nodes,FINISHED,40538,2024-12-30T08:00:51.968Z
