campaignId,aliasQuery,clusterName,status,durationInMs,createdAt
ra3.large_x3nodes_run_1,Q4_9,ra3.large_x3nodes,FINISHED,3934,2024-12-24T16:48:42.771Z
ra3.large_x3nodes_run_1,Q3_6,ra3.large_x3nodes,FINISHED,4298,2024-12-24T16:46:54.174Z
ra3.large_x3nodes_run_1,Q9_9,ra3.large_x3nodes,FINISHED,59573,2024-12-24T17:36:57.993Z
ra3.large_x3nodes_run_1,Q1_4,ra3.large_x3nodes,FINISHED,6847,2024-12-24T16:44:26.733Z
ra3.large_x3nodes_run_1,Q7_9,ra3.large_x3nodes,FINISHED,57636,2024-12-24T17:15:49.079Z
ra3.large_x3nodes_run_1,Q5_5,ra3.large_x3nodes,FINISHED,62131,2024-12-24T16:54:13.431Z
ra3.large_x3nodes_run_1,Q5_9,ra3.large_x3nodes,FINISHED,5811,2024-12-24T16:57:32.371Z
ra3.large_x3nodes_run_1,Q5_4,ra3.large_x3nodes,FINISHED,59381,2024-12-24T16:53:07.725Z
ra3.large_x3nodes_run_1,Q1_8,ra3.large_x3nodes,FINISHED,6488,2024-12-24T16:45:00.743Z
ra3.large_x3nodes_run_1,Q9_4,ra3.large_x3nodes,FINISHED,61544,2024-12-24T17:31:47.768Z
ra3.large_x3nodes_run_1,Q4_4,ra3.large_x3nodes,FINISHED,3789,2024-12-24T16:48:03.516Z
ra3.large_x3nodes_run_1,Q9_5,ra3.large_x3nodes,FINISHED,58532,2024-12-24T17:32:49.882Z
ra3.large_x3nodes_run_1,Q6_2,ra3.large_x3nodes,FINISHED,41882,2024-12-24T17:00:08.218Z
ra3.large_x3nodes_run_1,Q9_8,ra3.large_x3nodes,FINISHED,58343,2024-12-24T17:35:55.811Z
ra3.large_x3nodes_run_1,Q6_7,ra3.large_x3nodes,FINISHED,43644,2024-12-24T17:03:53.592Z
ra3.large_x3nodes_run_1,Q5_8,ra3.large_x3nodes,FINISHED,59498,2024-12-24T16:57:24.179Z
ra3.large_x3nodes_run_1,Q6_3,ra3.large_x3nodes,FINISHED,43899,2024-12-24T17:00:53.323Z
ra3.large_x3nodes_run_1,Q7_1,ra3.large_x3nodes,FINISHED,56655,2024-12-24T17:07:09.024Z
ra3.large_x3nodes_run_1,Q9_10,ra3.large_x3nodes,FINISHED,58896,2024-12-24T17:37:59.973Z
ra3.large_x3nodes_run_1,Q10_7,ra3.large_x3nodes,FINISHED,53776,2024-12-24T17:44:30.839Z
ra3.large_x3nodes_run_1,Q9_1,ra3.large_x3nodes,FINISHED,57907,2024-12-24T17:28:34.944Z
ra3.large_x3nodes_run_1,Q4_1,ra3.large_x3nodes,FINISHED,8357,2024-12-24T16:47:39.873Z
ra3.large_x3nodes_run_1,Q4_8,ra3.large_x3nodes,FINISHED,3839,2024-12-24T16:48:34.919Z
ra3.large_x3nodes_run_1,Q1_9,ra3.large_x3nodes,FINISHED,6451,2024-12-24T16:45:09.323Z
ra3.large_x3nodes_run_1,Q3_8,ra3.large_x3nodes,FINISHED,5989,2024-12-24T16:47:11.283Z
ra3.large_x3nodes_run_1,Q10_9,ra3.large_x3nodes,FINISHED,1226,2024-12-24T17:45:30.472Z
ra3.large_x3nodes_run_1,Q2_1,ra3.large_x3nodes,FINISHED,747,2024-12-24T16:45:22.570Z
ra3.large_x3nodes_run_1,Q8_8,ra3.large_x3nodes,FINISHED,62023,2024-12-24T17:25:37.873Z
