campaignId,aliasQuery,clusterName,status,durationInMs,createdAt
campaign-2024-12-26T11:45:23.226Z,Q7_8,dc2.large_x5nodes,FINISHED,38859,2024-12-26T12:08:20.560Z
campaign-2024-12-26T11:45:23.226Z,Q10_2,dc2.large_x5nodes,FINISHED,36414,2024-12-26T12:27:14.532Z
campaign-2024-12-26T11:45:23.226Z,Q5_5,dc2.large_x5nodes,FINISHED,39445,2024-12-26T11:53:13.530Z
campaign-2024-12-26T11:45:23.226Z,Q3_8,dc2.large_x5nodes,FINISHED,2424,2024-12-26T11:48:01.375Z
campaign-2024-12-26T11:45:23.226Z,Q1_1,dc2.large_x5nodes,FINISHED,3726,2024-12-26T11:45:35.239Z
campaign-2024-12-26T11:45:23.226Z,Q4_8,dc2.large_x5nodes,FINISHED,2675,2024-12-26T11:48:51.908Z
campaign-2024-12-26T11:45:23.226Z,Q10_8,dc2.large_x5nodes,FINISHED,45468,2024-12-26T12:31:16.038Z
campaign-2024-12-26T11:45:23.226Z,Q9_3,dc2.large_x5nodes,FINISHED,45974,2024-12-26T12:20:42.101Z
campaign-2024-12-26T11:45:23.226Z,Q8_7,dc2.large_x5nodes,FINISHED,39361,2024-12-26T12:15:44.329Z
campaign-2024-12-26T11:45:23.226Z,Q7_3,dc2.large_x5nodes,FINISHED,39537,2024-12-26T12:04:41.556Z
campaign-2024-12-26T11:45:23.226Z,Q9_1,dc2.large_x5nodes,FINISHED,73620,2024-12-26T12:19:01.146Z
campaign-2024-12-26T11:45:23.226Z,Q8_5,dc2.large_x5nodes,FINISHED,38786,2024-12-26T12:14:19.468Z
campaign-2024-12-26T11:45:23.226Z,Q10_5,dc2.large_x5nodes,FINISHED,36919,2024-12-26T12:29:10.173Z
campaign-2024-12-26T11:45:23.226Z,Q4_4,dc2.large_x5nodes,FINISHED,2620,2024-12-26T11:48:33.851Z
campaign-2024-12-26T11:45:23.226Z,Q2_6,dc2.large_x5nodes,FINISHED,743,2024-12-26T11:47:00.333Z
campaign-2024-12-26T11:45:23.226Z,Q3_6,dc2.large_x5nodes,FINISHED,2392,2024-12-26T11:47:50.710Z
campaign-2024-12-26T11:45:23.226Z,Q5_9,dc2.large_x5nodes,FINISHED,10226,2024-12-26T11:55:53.067Z
campaign-2024-12-26T11:45:23.226Z,Q4_3,dc2.large_x5nodes,FINISHED,2768,2024-12-26T11:48:29.364Z
campaign-2024-12-26T11:45:23.226Z,Q2_1,dc2.large_x5nodes,FINISHED,645,2024-12-26T11:46:37.617Z
campaign-2024-12-26T11:45:23.226Z,Q1_8,dc2.large_x5nodes,FINISHED,3757,2024-12-26T11:46:22.690Z
campaign-2024-12-26T11:45:23.226Z,Q10_1,dc2.large_x5nodes,FINISHED,42245,2024-12-26T12:26:36.082Z
campaign-2024-12-26T11:45:23.226Z,Q2_8,dc2.large_x5nodes,FINISHED,600,2024-12-26T11:47:09.301Z
campaign-2024-12-26T11:45:23.226Z,Q6_5,dc2.large_x5nodes,FINISHED,27394,2024-12-26T11:59:34.320Z
campaign-2024-12-26T11:45:23.226Z,Q4_6,dc2.large_x5nodes,FINISHED,2612,2024-12-26T11:48:43.056Z
campaign-2024-12-26T11:45:23.226Z,Q3_9,dc2.large_x5nodes,FINISHED,2315,2024-12-26T11:48:06.789Z
campaign-2024-12-26T11:45:23.226Z,Q1_5,dc2.large_x5nodes,FINISHED,3564,2024-12-26T11:46:03.689Z
campaign-2024-12-26T11:45:23.226Z,Q5_7,dc2.large_x5nodes,FINISHED,44377,2024-12-26T11:54:45.237Z
campaign-2024-12-26T11:45:23.226Z,Q6_1,dc2.large_x5nodes,FINISHED,37639,2024-12-26T11:57:17.302Z
campaign-2024-12-26T11:45:23.226Z,Q7_2,dc2.large_x5nodes,FINISHED,39517,2024-12-26T12:03:58.920Z
campaign-2024-12-26T11:45:23.226Z,Q4_1,dc2.large_x5nodes,FINISHED,4400,2024-12-26T11:48:20.225Z
campaign-2024-12-26T11:45:23.226Z,Q8_6,dc2.large_x5nodes,FINISHED,40591,2024-12-26T12:15:01.981Z
campaign-2024-12-26T11:45:23.226Z,Q7_7,dc2.large_x5nodes,FINISHED,38119,2024-12-26T12:07:38.073Z
campaign-2024-12-26T11:45:23.226Z,Q8_2,dc2.large_x5nodes,FINISHED,40783,2024-12-26T12:12:12.004Z
campaign-2024-12-26T11:45:23.226Z,Q8_3,dc2.large_x5nodes,FINISHED,40339,2024-12-26T12:12:54.296Z
campaign-2024-12-26T11:45:23.226Z,Q7_9,dc2.large_x5nodes,FINISHED,41207,2024-12-26T12:09:06.472Z
campaign-2024-12-26T11:45:23.226Z,Q2_7,dc2.large_x5nodes,FINISHED,460,2024-12-26T11:47:04.781Z
campaign-2024-12-26T11:45:23.226Z,Q8_9,dc2.large_x5nodes,FINISHED,40046,2024-12-26T12:17:12.619Z
campaign-2024-12-26T11:45:23.226Z,Q2_9,dc2.large_x5nodes,FINISHED,594,2024-12-26T11:47:13.838Z
campaign-2024-12-26T11:45:23.226Z,Q10_4,dc2.large_x5nodes,FINISHED,37587,2024-12-26T12:28:31.656Z
campaign-2024-12-26T11:45:23.226Z,Q4_10,dc2.large_x5nodes,FINISHED,2690,2024-12-26T11:49:00.917Z
campaign-2024-12-26T11:45:23.226Z,Q2_3,dc2.large_x5nodes,FINISHED,802,2024-12-26T11:46:46.657Z
campaign-2024-12-26T11:45:23.226Z,Q3_4,dc2.large_x5nodes,FINISHED,2429,2024-12-26T11:47:39.796Z
campaign-2024-12-26T11:45:23.226Z,Q4_7,dc2.large_x5nodes,FINISHED,2627,2024-12-26T11:48:47.498Z
campaign-2024-12-26T11:45:23.226Z,Q9_9,dc2.large_x5nodes,FINISHED,39632,2024-12-26T12:25:08.725Z
campaign-2024-12-26T11:45:23.226Z,Q6_3,dc2.large_x5nodes,FINISHED,27966,2024-12-26T11:58:24.103Z
campaign-2024-12-26T11:45:23.226Z,Q2_10,dc2.large_x5nodes,FINISHED,561,2024-12-26T11:47:18.437Z
campaign-2024-12-26T11:45:23.226Z,Q10_9,dc2.large_x5nodes,FINISHED,1650,2024-12-26T12:31:20.545Z
campaign-2024-12-26T11:45:23.226Z,Q8_8,dc2.large_x5nodes,FINISHED,41051,2024-12-26T12:16:30.176Z
campaign-2024-12-26T11:45:23.226Z,Q9_8,dc2.large_x5nodes,FINISHED,44999,2024-12-26T12:24:26.725Z
campaign-2024-12-26T11:45:23.226Z,Q9_10,dc2.large_x5nodes,FINISHED,39769,2024-12-26T12:25:50.752Z
campaign-2024-12-26T11:45:23.226Z,Q5_10,dc2.large_x5nodes,FINISHED,41471,2024-12-26T11:56:38.753Z
campaign-2024-12-26T11:45:23.226Z,Q4_2,dc2.large_x5nodes,FINISHED,2787,2024-12-26T11:48:24.766Z
campaign-2024-12-26T11:45:23.226Z,Q4_5,dc2.large_x5nodes,FINISHED,2766,2024-12-26T11:48:38.343Z
campaign-2024-12-26T11:45:23.226Z,Q1_2,dc2.large_x5nodes,FINISHED,3709,2024-12-26T11:45:40.913Z
campaign-2024-12-26T11:45:23.226Z,Q6_8,dc2.large_x5nodes,FINISHED,37463,2024-12-26T12:01:33.536Z
campaign-2024-12-26T11:45:23.226Z,Q5_8,dc2.large_x5nodes,FINISHED,51952,2024-12-26T11:55:41.332Z
campaign-2024-12-26T11:45:23.226Z,Q8_1,dc2.large_x5nodes,FINISHED,98292,2024-12-26T12:11:29.320Z
campaign-2024-12-26T11:45:23.226Z,Q5_3,dc2.large_x5nodes,FINISHED,44756,2024-12-26T11:51:49.102Z
campaign-2024-12-26T11:45:23.226Z,Q5_6,dc2.large_x5nodes,FINISHED,41881,2024-12-26T11:53:59.437Z
campaign-2024-12-26T11:45:23.226Z,Q3_7,dc2.large_x5nodes,FINISHED,2437,2024-12-26T11:47:56.039Z
campaign-2024-12-26T11:45:23.226Z,Q3_2,dc2.large_x5nodes,FINISHED,2738,2024-12-26T11:47:29.096Z
campaign-2024-12-26T11:45:23.226Z,Q10_6,dc2.large_x5nodes,FINISHED,36185,2024-12-26T12:29:48.834Z
campaign-2024-12-26T11:45:23.226Z,Q10_10,dc2.large_x5nodes,FINISHED,1697,2024-12-26T12:31:25.029Z
campaign-2024-12-26T11:45:23.226Z,Q9_4,dc2.large_x5nodes,FINISHED,38709,2024-12-26T12:21:24.238Z
campaign-2024-12-26T11:45:23.226Z,Q6_10,dc2.large_x5nodes,FINISHED,26108,2024-12-26T12:02:30.561Z
campaign-2024-12-26T11:45:23.226Z,Q9_7,dc2.large_x5nodes,FINISHED,44820,2024-12-26T12:23:37.590Z
campaign-2024-12-26T11:45:23.226Z,Q1_4,dc2.large_x5nodes,FINISHED,3747,2024-12-26T11:45:58.527Z
campaign-2024-12-26T11:45:23.226Z,Q2_5,dc2.large_x5nodes,FINISHED,446,2024-12-26T11:46:55.833Z
