campaignId,aliasQuery,clusterName,status,durationInMs,createdAt
ra3.large_x3nodes_run_3,Q4_1,ra3.large_x3nodes,FINISHED,8045,2024-12-24T18:51:35.090Z
ra3.large_x3nodes_run_3,Q2_2,ra3.large_x3nodes,FINISHED,793,2024-12-24T18:49:17.144Z
ra3.large_x3nodes_run_3,Q8_5,ra3.large_x3nodes,FINISHED,66047,2024-12-24T19:26:17.830Z
ra3.large_x3nodes_run_3,Q9_9,ra3.large_x3nodes,FINISHED,64133,2024-12-24T19:40:57.465Z
ra3.large_x3nodes_run_3,Q3_7,ra3.large_x3nodes,FINISHED,6336,2024-12-24T18:50:54.072Z
ra3.large_x3nodes_run_3,Q2_4,ra3.large_x3nodes,FINISHED,635,2024-12-24T18:49:26.431Z
ra3.large_x3nodes_run_3,Q5_3,ra3.large_x3nodes,FINISHED,61964,2024-12-24T18:56:03.628Z
ra3.large_x3nodes_run_3,Q2_6,ra3.large_x3nodes,FINISHED,1048,2024-12-24T18:49:35.365Z
ra3.large_x3nodes_run_3,Q9_10,ra3.large_x3nodes,FINISHED,59569,2024-12-24T19:41:59.850Z
ra3.large_x3nodes_run_3,Q3_2,ra3.large_x3nodes,FINISHED,6882,2024-12-24T18:50:10.650Z
ra3.large_x3nodes_run_3,Q6_8,ra3.large_x3nodes,FINISHED,43179,2024-12-24T19:08:31.727Z
ra3.large_x3nodes_run_3,Q7_8,ra3.large_x3nodes,FINISHED,61973,2024-12-24T19:18:42.679Z
ra3.large_x3nodes_run_3,Q8_9,ra3.large_x3nodes,FINISHED,61814,2024-12-24T19:30:41.857Z
ra3.large_x3nodes_run_3,Q5_6,ra3.large_x3nodes,FINISHED,59572,2024-12-24T18:59:14.026Z
ra3.large_x3nodes_run_3,Q8_1,ra3.large_x3nodes,FINISHED,62086,2024-12-24T19:21:54.089Z
ra3.large_x3nodes_run_3,Q7_5,ra3.large_x3nodes,FINISHED,62474,2024-12-24T19:15:29.329Z
