campaignId,aliasQuery,clusterName,status,durationInMs,createdAt
campaign-2024-12-30T11:07:52.516Z,Q3_9,dc2.large_x5nodes,FINISHED,2388,2024-12-30T11:10:57.044Z
campaign-2024-12-30T11:07:52.516Z,Q7_6,dc2.large_x5nodes,FINISHED,41727,2024-12-30T11:28:35.843Z
campaign-2024-12-30T11:07:52.516Z,Q6_4,dc2.large_x5nodes,FINISHED,27744,2024-12-30T11:20:47.626Z
campaign-2024-12-30T11:07:52.516Z,Q1_4,dc2.large_x5nodes,FINISHED,4211,2024-12-30T11:08:31.068Z
campaign-2024-12-30T11:07:52.516Z,Q6_9,dc2.large_x5nodes,FINISHED,29379,2024-12-30T11:23:27.736Z
campaign-2024-12-30T11:07:52.516Z,Q5_2,dc2.large_x5nodes,FINISHED,43419,2024-12-30T11:13:24.337Z
campaign-2024-12-30T11:07:52.516Z,Q5_1,dc2.large_x5nodes,FINISHED,42294,2024-12-30T11:12:38.191Z
campaign-2024-12-30T11:07:52.516Z,Q8_5,dc2.large_x5nodes,FINISHED,45393,2024-12-30T11:35:38.173Z
campaign-2024-12-30T11:07:52.516Z,Q6_7,dc2.large_x5nodes,FINISHED,27569,2024-12-30T11:22:20.230Z
campaign-2024-12-30T11:07:52.516Z,Q1_1,dc2.large_x5nodes,FINISHED,4095,2024-12-30T11:08:04.795Z
campaign-2024-12-30T11:07:52.516Z,Q8_3,dc2.large_x5nodes,FINISHED,45606,2024-12-30T11:33:57.630Z
campaign-2024-12-30T11:07:52.516Z,Q8_10,dc2.large_x5nodes,FINISHED,31864,2024-12-30T11:39:31.514Z
campaign-2024-12-30T11:07:52.516Z,Q10_8,dc2.large_x5nodes,FINISHED,40205,2024-12-30T11:53:01.689Z
campaign-2024-12-30T11:07:52.516Z,Q1_10,dc2.large_x5nodes,FINISHED,4147,2024-12-30T11:09:23.207Z
campaign-2024-12-30T11:07:52.516Z,Q6_2,dc2.large_x5nodes,FINISHED,28208,2024-12-30T11:19:47.074Z
campaign-2024-12-30T11:07:52.516Z,Q3_1,dc2.large_x5nodes,FINISHED,2807,2024-12-30T11:10:14.264Z
campaign-2024-12-30T11:07:52.516Z,Q2_3,dc2.large_x5nodes,FINISHED,675,2024-12-30T11:09:37.312Z
campaign-2024-12-30T11:07:52.516Z,Q4_9,dc2.large_x5nodes,FINISHED,2706,2024-12-30T11:11:47.612Z
campaign-2024-12-30T11:07:52.516Z,Q5_3,dc2.large_x5nodes,FINISHED,41054,2024-12-30T11:14:07.297Z
campaign-2024-12-30T11:07:52.516Z,Q6_3,dc2.large_x5nodes,FINISHED,29010,2024-12-30T11:20:18.984Z
