campaignId,aliasQuery,clusterName,status,durationInMs,createdAt
campaign-2025-01-01T12:45:31.968Z,Q3_9,dc2.large_x5nodes,FINISHED,3400,2025-01-01T12:49:36.209Z
campaign-2025-01-01T12:45:31.968Z,Q7_10,dc2.large_x5nodes,FINISHED,81807,2025-01-01T13:31:50.423Z
campaign-2025-01-01T12:45:31.968Z,Q1_9,dc2.large_x5nodes,FINISHED,8554,2025-01-01T12:47:28.619Z
campaign-2025-01-01T12:45:31.968Z,Q7_5,dc2.large_x5nodes,FINISHED,82604,2025-01-01T13:24:29.578Z
campaign-2025-01-01T12:45:31.968Z,Q6_2,dc2.large_x5nodes,FINISHED,30776,2025-01-01T13:06:10.668Z
campaign-2025-01-01T12:45:31.968Z,Q8_8,dc2.large_x5nodes,FINISHED,55934,2025-01-01T13:39:18.840Z
campaign-2025-01-01T12:45:31.968Z,Q2_10,dc2.large_x5nodes,FINISHED,1210,2025-01-01T12:48:29.311Z
campaign-2025-01-01T12:45:31.968Z,Q8_3,dc2.large_x5nodes,FINISHED,51692,2025-01-01T13:34:35.716Z
campaign-2025-01-01T12:45:31.968Z,Q1_5,dc2.large_x5nodes,FINISHED,8383,2025-01-01T12:46:37.730Z
campaign-2025-01-01T12:45:31.968Z,Q4_1,dc2.large_x5nodes,FINISHED,5415,2025-01-01T12:49:49.823Z
campaign-2025-01-01T12:45:31.968Z,Q9_10,dc2.large_x5nodes,FINISHED,79142,2025-01-01T13:53:16.569Z
campaign-2025-01-01T12:45:31.968Z,Q6_4,dc2.large_x5nodes,FINISHED,65031,2025-01-01T13:10:32.037Z
campaign-2025-01-01T12:45:31.968Z,Q5_10,dc2.large_x5nodes,FINISHED,82626,2025-01-01T13:02:23.473Z
campaign-2025-01-01T12:45:31.968Z,Q2_2,dc2.large_x5nodes,FINISHED,1146,2025-01-01T12:47:50.952Z
campaign-2025-01-01T12:45:31.968Z,Q5_5,dc2.large_x5nodes,FINISHED,79497,2025-01-01T12:57:38.026Z
