campaignId,aliasQuery,clusterName,status,durationInMs,createdAt
campaign-2024-12-30T11:59:31.657Z,Q3_7,dc2.large_x5nodes,FINISHED,2249,2024-12-30T12:02:38.128Z
campaign-2024-12-30T11:59:31.657Z,Q10_4,dc2.large_x5nodes,FINISHED,40998,2024-12-30T12:42:27.826Z
campaign-2024-12-30T11:59:31.657Z,Q4_5,dc2.large_x5nodes,FINISHED,2659,2024-12-30T12:03:24.072Z
campaign-2024-12-30T11:59:31.657Z,Q1_9,dc2.large_x5nodes,FINISHED,4400,2024-12-30T12:00:58.192Z
campaign-2024-12-30T11:59:31.657Z,Q7_9,dc2.large_x5nodes,FINISHED,43055,2024-12-30T12:23:02.473Z
campaign-2024-12-30T11:59:31.657Z,Q10_9,dc2.large_x5nodes,FINISHED,1372,2024-12-30T12:45:24.364Z
campaign-2024-12-30T11:59:31.657Z,Q3_2,dc2.large_x5nodes,FINISHED,2825,2024-12-30T12:02:07.154Z
campaign-2024-12-30T11:59:31.657Z,Q5_6,dc2.large_x5nodes,FINISHED,40091,2024-12-30T12:08:25.876Z
campaign-2024-12-30T11:59:31.657Z,Q5_7,dc2.large_x5nodes,FINISHED,40503,2024-12-30T12:09:08.173Z
campaign-2024-12-30T11:59:31.657Z,Q4_1,dc2.large_x5nodes,FINISHED,4293,2024-12-30T12:03:04.362Z
campaign-2024-12-30T11:59:31.657Z,Q7_2,dc2.large_x5nodes,FINISHED,41707,2024-12-30T12:17:49.280Z
campaign-2024-12-30T11:59:31.657Z,Q2_1,dc2.large_x5nodes,FINISHED,561,2024-12-30T12:01:12.479Z
campaign-2024-12-30T11:59:31.657Z,Q7_5,dc2.large_x5nodes,FINISHED,40656,2024-12-30T12:20:02.005Z
campaign-2024-12-30T11:59:31.657Z,Q7_4,dc2.large_x5nodes,FINISHED,40508,2024-12-30T12:19:16.746Z
campaign-2024-12-30T11:59:31.657Z,Q6_4,dc2.large_x5nodes,FINISHED,28131,2024-12-30T12:13:03.253Z
campaign-2024-12-30T11:59:31.657Z,Q4_7,dc2.large_x5nodes,FINISHED,2672,2024-12-30T12:03:35.401Z
campaign-2024-12-30T11:59:31.657Z,Q8_7,dc2.large_x5nodes,FINISHED,44404,2024-12-30T12:29:41.648Z
campaign-2024-12-30T11:59:31.657Z,Q5_2,dc2.large_x5nodes,FINISHED,43753,2024-12-30T12:05:26.281Z
campaign-2024-12-30T11:59:31.657Z,Q3_9,dc2.large_x5nodes,FINISHED,2086,2024-12-30T12:02:50.030Z
campaign-2024-12-30T11:59:31.657Z,Q5_5,dc2.large_x5nodes,FINISHED,42757,2024-12-30T12:07:40.398Z
campaign-2024-12-30T11:59:31.657Z,Q8_8,dc2.large_x5nodes,FINISHED,45204,2024-12-30T12:30:31.814Z
campaign-2024-12-30T11:59:31.657Z,Q4_3,dc2.large_x5nodes,FINISHED,2646,2024-12-30T12:03:13.916Z
campaign-2024-12-30T11:59:31.657Z,Q7_7,dc2.large_x5nodes,FINISHED,41535,2024-12-30T12:21:31.456Z
campaign-2024-12-30T11:59:31.657Z,Q8_2,dc2.large_x5nodes,FINISHED,48944,2024-12-30T12:25:28.358Z
campaign-2024-12-30T11:59:31.657Z,Q2_10,dc2.large_x5nodes,FINISHED,494,2024-12-30T12:01:55.337Z
campaign-2024-12-30T11:59:31.657Z,Q5_8,dc2.large_x5nodes,FINISHED,43908,2024-12-30T12:09:55.137Z
campaign-2024-12-30T11:59:31.657Z,Q9_2,dc2.large_x5nodes,FINISHED,43564,2024-12-30T12:33:25.526Z
campaign-2024-12-30T11:59:31.657Z,Q5_3,dc2.large_x5nodes,FINISHED,41268,2024-12-30T12:06:10.861Z
campaign-2024-12-30T11:59:31.657Z,Q9_9,dc2.large_x5nodes,FINISHED,42028,2024-12-30T12:38:41.425Z
campaign-2024-12-30T11:59:31.657Z,Q6_1,dc2.large_x5nodes,FINISHED,30803,2024-12-30T12:11:26.698Z
campaign-2024-12-30T11:59:31.657Z,Q6_5,dc2.large_x5nodes,FINISHED,28446,2024-12-30T12:13:35.656Z
campaign-2024-12-30T11:59:31.657Z,Q7_6,dc2.large_x5nodes,FINISHED,41210,2024-12-30T12:20:47.605Z
